Barcode,Client Barcode
250000114328,101460242683
250000114326,101150242684
250000114325,101290242682
250000114322,100213130918
250000114321,100175308478
250000114320,100258130917
250000114318,100220130916
250000114317,100840308476
250000114316,100235130915
250000114315,100213130914
250000114314,100213130913
250000114313,100213130912
250000114312,100160308475
250000114311,100168130911
250000114309,100784181032
250000114308,100784242681
250000114306,100246242680
250000114305,100560181030
250000114304,100840181029
250000114303,100840242679
250000114302,100616181028
250000114301,100504181027
250000114298,100952181024
250000114296,100450227419
250000114294,101120242678
250000114292,100100280641
250000114291,100230227417
250000114289,101100227416
250000114287,100220280639
250000114286,100174280640
250000114284,101100227414
250000114283,101860227413
250000114282,102020122028
250000114281,100700227412
250000114280,101070181022
250000114278,101570122027
250000114277,101120122026
250000114276,100896181021
250000114275,10110227410
250000114273,101060122025
250000114272,100896181020
250000114271,102020122024
250000114270,100784181019
250000114269,100336262883
250000114266,100504262882
250000114265,100426262881
250000114260,
250000114259,
250000114257,120000325105
250000114256,120347728449
250000114255,100239724841
250000114254,100235724840
250000114252,100542611986
250000114249,101081227408
250000114248,101081227407
250000114247,100978227406
250000114246,120365226645
250000114245,100920227405
250000114244,100390227404
250000114243,102285227403
250000114242,102285227402
250000114240,101575227401
250000114239,100154227400
250000114238,100154227399
250000114237,100504297070
250000114235,101060297069
250000114234,100108242677
250000114233,100874297068
250000114232,100100297067
250000114231,100140297066
250000114229,100134297065
250000114228,100224297064
250000114227,100392297063
250000114226,107455242666
250000114225,114300361021
250000114224,104420227398
250000114223,105540227397
250000114222,105275227396
250000114221,112100361020
250000114219,104420227395
250000114217,105540227393
250000114216,100102227392
250000114215,105540227391
250000114214,102460122014
250000114213,102350122013
250000114212,100102227390
250000114211,102020122015
250000114210,102460122012
250000114209,105540227389
250000114208,100480192105
250000114206,100102227388
250000114205,107625227387
250000114204,107265227386
250000114203,100590192104
250000114202,107265227385
250000114201,101680122019
250000114198,101570122017
250000114195,120368351630
250000114194,102055227384
250000114193,100290161916
250000114192,100290161915
250000114191,101026351629
250000114189,120568351405
250000114188,900600161913
250000114187,240500161912
250000114186,270300161911
250000114185,101026351404
250000114184,190400161910
250000114183,102052351403
250000114181,100900161909
250000114180,520400161908
250000114179,100112122023
250000114178,100420161907
250000114177,100600161906
250000114173,100187101244
250000114170,160700161905
250000114168,100430226644
250000114166,570200226643
250000114163,100320226642
250000114159,101010351395
250000114137,100784351376
250000114136,101340122022
250000114135,100672351375
250000114132,800600161904
250000114130,100390161903
250000114127,100390161902
250000114125,100490161901
250000114123,150700161900
250000114122,101060122021
250000114120,100896351371
250000114119,100490161899
250000114116,100470121313
250000114114,100190161898
250000114113,220500161897
250000114108,180500161896
250000114106,100120161895
250000114105,100240161894
250000114102,210300161893
250000114101,100605101242
250000114099,100429262880
250000114098,101290122020
250000114096,210500161892
250000114095,102020122018
250000114093,101680122016
250000114091,160200161891
250000114088,140700161890
250000114085,100616297060
250000114083,100650297059
250000114082,100118297058
250000114080,120800161870
250000114078,100540351364
250000114075,100960351361
250000114074,100640351360
250000114072,670200351357
250000114069,107002227383
250000114067,100560351356
250000114064,100630361019
250000114060,170500231701
250000114058,100200231700
250000114057,100404351352
250000114056,100404351351
250000114055,100116227381
250000114054,101460213332
250000114053,100784213331
250000114052,100286724835
250000114051,100308724834
250000114050,100314724833
250000114049,100330724832
250000114047,100420724831
250000114046,100980231699
250000114045,100174231698
250000114044,100402231697
250000114043,100196231696
250000114042,100114231695
250000114040,100945231694
250000114034,102363227379
250000114031,103038227378
250000114030,100180262879
250000114029,100224262878
250000114028,100358351346
250000114027,100358351345
250000114025,102095227377
250000114022,106785227343
250000114016,102015227341
250000114014,100426351338
250000114013,100358351337
250000114010,100240262877
250000114008,100896351334
250000114007,100952351333
250000114006,100560351332
250000114005,100297227340
250000114004,103820227339
250000114002,102195227338
250000114000,230400213330
250000113999,100106227337
250000113996,100223213329
250000113995,101068227334
250000113993,100392351326
250000113992,100448351325
250000113991,100448351324
250000113990,100314181017
250000113989,103135227336
250000113988,100180181016
250000113987,100426351323
250000113985,103135227375
250000113983,100590242676
250000113982,100290262876
250000113980,104140227374
250000113978,100224262875
250000113976,102495227372
250000113974,100290262874
250000113972,100616351319
250000113969,100280262873
250000113967,100280262872
250000113966,100290262871
250000113964,100290262870
250000113961,100290262869
250000113960,100336262868
250000113955,100290262867
250000113954,101120170337
250000113948,100550227367
250000113947,100550227366
250000113946,110050191338
250000113945,180795191337
250000113944,100870213327
250000113943,100260213326
250000113942,100260213325
250000113941,100260213324
250000113940,103240321557
250000113938,100670321556
250000113937,100260213323
250000113936,100260213322
250000113935,100260213321
250000113932,100150213320
250000113931,100103213319
250000113929,100084213318
250000113927,100075213317
250000113926,100900231693
250000113924,100182213316
250000113922,100700297062
250000113920,100084213315
250000113919,100440170336
250000113918,100780170335
250000113917,100640170334
250000113916,100570170333
250000113915,100430170332
250000113913,100358351310
250000113912,100336351309
250000113909,100358351307
250000113908,100784351306
250000113903,100210161869
250000113902,100740161868
250000113901,100200161867
250000113896,100168345770
250000113895,100118345769
250000113894,100134345768
250000113890,100672351297
250000113884,100896351291
250000113883,100224382787
250000113882,100204382786
250000113881,100652231692
250000113879,100204382785
250000113878,100304231691
250000113877,100193382784
250000113876,100545191336
250000113875,100923231690
250000113874,100978231689
250000113873,100109231688
250000113869,100174351289
250000113866,101140609289
250000113865,101330609472
250000113862,100960161866
250000113861,100800161865
250000113860,100640161864
250000113859,100905321552
250000113858,100225227362
250000113853,100260227355
250000113852,100246270542
250000113850,100193382783
250000113849,100193382782
250000113848,102750382781
250000113847,102740382780
250000113846,100430321550
250000113845,120800321549
250000113844,100160321548
250000113843,100440321547
250000113842,102810382779
250000113841,100144321546
250000113840,100908382778
250000113839,100587382777
250000113838,101830382776
250000113836,101450382775
250000113835,101080382774
250000113834,101350382773
250000113833,100682382772
250000113832,100463382771
250000113831,200226122011
250000113830,100463382770
250000113829,100610262866
250000113828,100610122010
250000113827,100590122009
250000113826,100630122008
250000113824,105989289806
250000113823,100167170331
250000113822,100616262865
250000113821,100360262864
250000113820,100196262863
250000113819,100200231687
250000113818,100376382769
250000113817,370300231686
250000113816,100387382768
250000113815,100410382767
250000113814,100316382766
250000113813,100148101241
250000113812,100895382765
250000113811,100760382764
250000113810,100340382763
250000113809,100527382762
250000113808,103780382761
250000113807,100537382760
250000113806,100320382759
250000113805,100980382758
250000113803,100730382757
250000113802,100936382756
250000113801,100287382755
250000113800,100492262862
250000113799,100460262861
250000113798,100543382754
250000113797,100576262860
250000113796,100672262858
250000113795,100690262859
250000113794,103770262857
250000113792,103500154885
250000113791,100293382753
250000113790,100520382752
250000113789,101500154884
250000113787,100373382751
250000113786,100684382750
250000113785,100765382749
250000113784,100446382748
250000113782,100101213314
250000113781,100952213313
250000113780,100504213312
250000113779,100260382747
250000113778,100252213311
250000113777,100830382746
250000113776,100174231685
250000113775,100435231684
250000113774,100907382745
250000113773,100956231683
250000113772,100543231682
250000113771,100490231681
250000113770,100747382744
250000113769,100992382743
250000113768,101940382742
250000113767,100555382741
250000113766,101030382740
250000113764,101220382738
250000113763,101240382737
250000113762,100430382736
250000113761,100163170330
250000113760,100330382735
250000113759,100330382734
250000113758,100205170329
250000113757,100408382733
250000113756,100163170328
250000113755,100727382732
250000113754,100323382731
250000113753,100403382730
250000113752,100407382729
250000113751,100240382728
250000113750,100313382727
250000113749,101090382726
250000113748,100733382725
250000113747,100892382724
250000113746,101560382723
250000113745,101030382722
250000113744,100770382721
250000113743,100453382720
250000113742,100393382719
250000113741,100616382718
250000113740,100344382717
250000113739,103540382716
250000113738,101940382715
250000113737,100847382714
250000113736,100660382713
250000113735,100953382712
250000113734,100960382711
250000113733,101370382710
250000113732,101460382709
250000113731,100240382708
250000113730,101190382707
250000113729,100634382706
250000113728,100790382705
250000113726,100308130909
250000113725,100258130903
250000113723,100213130902
250000113722,100870382703
250000113721,100320130901
250000113720,100325242675
250000113719,100291213310
250000113717,106095227354
250000113715,100174231680
250000113714,100598231679
250000113713,101110382702
250000113712,102110382701
250000113711,100228231678
250000113710,100413231677
250000113709,102550382700
250000113708,100500382699
250000113706,100390231676
250000113705,100695231675
250000113704,100978231674
250000113703,100598231673
250000113702,100216382698
250000113701,101500382697
250000113698,102660382696
250000113697,100928382695
250000113696,102919227351
250000113695,100742382694
250000113694,100660262856
250000113693,100575382693
250000113692,100560262855
250000113691,100845382692
250000113690,100936382691
250000113689,101430382690
250000113688,101800382689
250000113686,100190345764
250000113684,101050382688
250000113683,100246345763
250000113682,103820227350
250000113681,101050382687
250000113680,105245227349
250000113675,100151345761
250000113672,100540122006
250000113671,100540122005
250000113670,300820122004
250000113669,500194122003
250000113666,100887297061
250000113659,100437130900
250000113658,100213130899
250000113657,100297130898
250000113656,100398130897
250000113655,100258130896
250000113654,100600161863
250000113652,100117361018
250000113650,100258130895
250000113649,100213130894
250000113648,100185130893
250000113646,100320130892
250000113645,100258130891
250000113644,100224130890
250000113643,100353130889
250000113642,100280130888
250000113641,100504130887
250000113640,100320130886
250000113639,100258130885
250000113638,101480262854
250000113637,101550262853
250000113636,101970262852
250000113635,101900262851
250000113634,100460361017
250000113633,108700122002
250000113632,106000122001
250000113631,100690361016
250000113630,106500122000
250000113629,132600121999
250000113627,152200121998
250000113626,116700262850
250000113621,100650227344
250000113620,300075121997
250000113619,100560213309
250000113615,100174345756
250000113614,100162345755
250000113610,100820361015
250000113609,100314345752
250000113608,100115361014
250000113606,100195121996
250000113605,100720361013
250000113604,100144121995
250000113603,100205121994
250000113600,100672351275
250000113589,100212231672
250000113588,100213231671
250000113587,100238231670
250000113586,107700242674
250000113585,105300242673
250000113584,100845289805
250000113583,104000242672
250000113576,101850345750
250000113574,100151345749
250000113568,100151345744
250000113566,100366227345
250000113564,100138361012
250000113563,350200361011
250000113562,410400361010
250000113561,100170227243
250000113560,360300724830
250000113559,100300130884
250000113557,100300130882
250000113556,210200130883
250000113555,100300130881
250000113554,270500130880
250000113553,100370130879
250000113552,100360130878
250000113551,100300130877
250000113550,250400130876
250000113549,100300130875
250000113548,100300130874
250000113547,250500130873
250000113546,210600130872
250000113545,100170121993
250000113544,100170242671
250000113543,100940262849
250000113542,850200262848
250000113540,140630361009
250000113539,800480361008
250000113537,100830262847
250000113536,100137262846
250000113535,100347297057
250000113534,100314297056
250000113533,100210262845
250000113532,100314297055
250000113531,100314297054
250000113530,100314297053
250000113529,100314297052
250000113528,100500262844
250000113527,100302297051
250000113526,100770262843
250000113525,100448297050
250000113524,100392297049
250000113523,100190297048
250000113522,100224297047
250000113521,100202297046
250000113520,108500308467
250000113519,100269297040
250000113517,100196297035
250000113516,100320213308
250000113514,105800308465
250000113513,100196297034
250000113511,107400308463
250000113510,106900308464
250000113509,105800308462
250000113508,104800308461
250000113507,108500308460
250000113506,100202297033
250000113505,100246297032
250000113504,108500308459
250000113503,101000308458
250000113501,100974213307
250000113500,100213289804
250000113499,100146289803
250000113497,100135213306
250000113496,100314213305
250000113495,100672213304
250000113494,100187213303
250000113493,100616213302
250000113489,100470161862
250000113488,100797242670
250000113486,100130213301
250000113485,100160213300
250000113484,100224213299
250000113483,100308213298
250000113482,100308213297
250000113481,100616213296
250000113480,100616213295
250000113479,100974213292
250000113476,100291351256
250000113475,100291351255
250000113474,100105321545
250000113473,100220321544
250000113472,100515321543
250000113471,100681321542
250000113470,100750321541
250000113469,100230321540
250000113468,100685321539
250000113467,100515321538
250000113466,100764321537
250000113465,100164321536
250000113464,100242321535
250000113463,100181321532
250000113461,101087289802
250000113460,100445321531
250000113459,100940213290
250000113458,110600724829
250000113457,100896213289
250000113456,100120724828
250000113455,100896213288
250000113454,100896213287
250000113453,101682289801
250000113452,100190213286
250000113451,100170213285
250000113449,100121213283
250000113448,100115213282
250000113447,100110213281
250000113446,100236227240
250000113443,100840345742
250000113442,101680345741
250000113441,101120351254
250000113439,100333227237
250000113438,100318227236
250000113436,100377227235
250000113432,101049289799
250000113429,100560351249
250000113428,100784351248
250000113422,101483297045
250000113418,101660297043
250000113417,100496297042
250000113415,102841297039
250000113414,103789297038
250000113413,103789297037
250000113412,102023297031
250000113410,100616382686
250000113407,100280321530
250000113405,100840297025
250000113404,100246297024
250000113403,100290297023
250000113402,100616382685
250000113401,100840382684
250000113400,100246382683
250000113399,100269382682
250000113398,100157382681
250000113397,100308382680
250000113396,100218382679
250000113395,100330382678
250000113394,100230382677
250000113393,100140382676
250000113392,100375382675
250000113391,100560351242
250000113389,100297382674
250000113388,100896351240
250000113386,100269382673
250000113385,100134213279
250000113384,101557227233
250000113383,100269382672
250000113381,100896351239
250000113378,100600242664
250000113376,100269382671
250000113374,100258382670
250000113372,100616231669
250000113371,100157724827
250000113370,100809224461
250000113369,100308130871
250000113368,100308130870
250000113367,100353130869
250000113366,100297130868
250000113365,100297130867
250000113364,950200262842
250000113363,100140161861
250000113361,100224161860
250000113360,100146231668
250000113359,100146231667
250000113358,100123213278
250000113356,100616351233
250000113354,100672351231
250000113351,100840213277
250000113350,100672213276
250000113349,100187213275
250000113348,100672213274
250000113347,100672213273
250000113346,100672213272
250000113345,100672213271
250000113344,100187213269
250000113342,100896213267
250000113341,100129213266
250000113340,100129213265
250000113339,100129213264
250000113338,100129213263
250000113337,100129213262
250000113336,100129213261
250000113335,100129213260
250000113334,100129213259
250000113333,100728213258
250000113332,100840213257
250000113331,100840213256
250000113330,100728213255
250000113329,100896213254
250000113328,100224213253
250000113327,100784213252
250000113326,100840213251
250000113324,100896213249
250000113323,100154213248
250000113321,100710121989
250000113318,101560242663
250000113317,100470121988
250000113316,100117361007
250000113315,100133361006
250000113314,100797242662
250000113313,107400121987
250000113312,101260121986
250000113311,100976121985
250000113310,100704227232
250000113307,100246297021
250000113306,100552297020
250000113303,104800121983
250000113302,105300121984
250000113301,102190121982
250000113300,108000121981
250000113299,106800121980
250000113298,108000121979
250000113297,100697170327
250000113296,100372170326
250000113295,100250170325
250000113294,100652170324
250000113293,100172227228
250000113292,102200321528
250000113291,102730321529
250000113290,103770321527
250000113289,103010321526
250000113288,102310321525
250000113287,100369227227
250000113284,100622321524
250000113283,100172605178
250000113282,100106130865
250000113281,100172605159
250000113280,100106130866
250000113279,100874242661
250000113278,100106130864
250000113277,100106130863
250000113276,100821242660
250000113275,100106130862
250000113274,100176262841
250000113273,110400170323
250000113272,109500170322
250000113271,108900170321
250000113270,100272262840
250000113269,111400170320
250000113268,104400170319
250000113263,100202297019
250000113260,100090297018
250000113259,101060345738
250000113253,100896345737
250000113251,100648361005
250000113250,800485361004
250000113249,100410250590
250000113248,100840121978
250000113247,100240227226
250000113246,100202121977
250000113245,100202121976
250000113244,100131242659
250000113243,100190121975
250000113242,100190121974
250000113241,100840121973
250000113240,100840121972
250000113238,100840121971
250000113237,102140227225
250000113236,100784121970
250000113235,100784121969
250000113234,100560121968
250000113232,100168297016
250000113231,100258297015
250000113230,100213297014
250000113229,100213297013
250000113227,100084297012
250000113223,100266227224
250000113222,100672351214
250000113221,100090297010
250000113219,100118297009
250000113218,100106297008
250000113216,100134297007
250000113213,100084297006
250000113211,100430297005
250000113207,100728351206
250000113206,290200297004
250000113204,100270297003
250000113203,650200361003
250000113202,100680361002
250000113201,100600361001
250000113197,100730361000
250000113196,111400330113
250000113195,109300330112
250000113193,112400330110
250000113192,108100330109
250000113191,100396227221
250000113188,104400330108
250000113187,100350242658
250000113186,100350242657
250000113185,100350242656
250000113183,101230345736
250000113174,100290297001
250000113172,100314297000
250000113171,100840351195
250000113170,100784351194
250000113167,100512227219
250000113166,670200351193
250000113165,100763296999
250000113163,100224354826
250000113162,101809227218
250000113161,100179354825
250000113155,100224354819
250000113154,100302296998
250000113150,100258354816
250000113149,100963296997
250000113148,100280296996
250000113147,100270296995
250000113146,100670262839
250000113145,100540262838
250000113144,100500262837
250000113143,100336296993
250000113142,100246296992
250000113140,100302296991
250000113139,100280296990
250000113138,100280296989
250000113137,100123296988
250000113136,100134296987
250000113135,100157296986
250000113134,100112296985
250000113133,100134296984
250000113132,100302296983
250000113131,100202296982
250000113130,100090296981
250000113129,100224296980
250000113128,100180296979
250000113127,100280296978
250000113126,100123296977
250000113125,100290296976
250000113124,100270296975
250000113123,100112296974
250000113122,100235296973
250000113121,100224296972
250000113120,100062296971
250000113118,300100296969
250000113117,100314296970
250000113116,100392297002
250000113115,100616121967
250000113104,106175308457
250000113103,101815250589
250000113101,103350308456
250000113100,100672121966
250000113099,100918360999
250000113098,770880170318
250000113097,100952360998
250000113096,100538360997
250000113095,100457382669
250000113094,100129360996
250000113093,100874360995
250000113092,100874360994
250000113091,100818360993
250000113090,100840360992
250000113088,100840360991
250000113087,100874360990
250000113086,250200231666
250000113085,100101360989
250000113084,100530231665
250000113083,100952360988
250000113082,100504121965
250000113081,100538121964
250000113080,100873382668
250000113079,750200231664
250000113078,100628382667
250000113076,100494382665
250000113075,100530382664
250000113074,100327382663
250000113073,100270382662
250000113072,100784121963
250000113071,101090382661
250000113070,100940382660
250000113069,100170296968
250000113068,100798382659
250000113067,100105296967
250000113066,100730382658
250000113065,100797382657
250000113064,100152296966
250000113063,100124296965
250000113061,100143296964
250000113060,100638382656
250000113059,100133296963
250000113058,101070382655
250000113057,100876382654
250000113056,100434382653
250000113055,100124296962
250000113054,101180382652
250000113052,100470121962
250000113051,100470121961
250000113049,100776382651
250000113048,100228382650
250000113047,100230382649
250000113046,101100382648
250000113045,100374382647
250000113044,100123121960
250000113043,100710382646
250000113042,101140382645
250000113041,100174121959
250000113040,101140382644
250000113039,100140121958
250000113038,101480382643
250000113037,101040382642
250000113036,100320382641
250000113035,100151121957
250000113034,100840121956
250000113033,100693382640
250000113031,100207121955
250000113030,100380382639
250000113029,100410382638
250000113028,100134121954
250000113027,100400382637
250000113026,100522382636
250000113025,100151121953
250000113024,100112121952
250000113023,100460382635
250000113022,100140121951
250000113021,100213121950
250000113020,100486382634
250000113019,100213121949
250000113018,100162382633
250000113017,100420382632
250000113016,100213121948
250000113015,100406382631
250000113014,100616121947
250000113013,100179121946
250000113012,100196121945
250000113011,
250000113010,100190121944
250000113009,100896121943
250000113008,100422382629
250000113007,100672121942
250000113006,100590360987
250000113004,102050382628
250000113003,100650121941
250000113002,100800360985
250000113001,100470121940
250000113000,100830360984
250000112999,101380382627
250000112997,100600360983
250000112993,100202121939
250000112992,100202121938
250000112991,100202121937
250000112990,100202121936
250000112989,100196121935
250000112988,600400382626
250000112987,100196121934
250000112986,100196121933
250000112984,100196121877
250000112983,100123242655
250000112982,100219224459
250000112981,100392121932
250000112980,100952121931
250000112979,130300382625
250000112977,101161242654
250000112976,100135121930
250000112972,100795382624
250000112971,100472382623
250000112970,100424382622
250000112969,100660382621
250000112968,100410382620
250000112967,100987382619
250000112966,100853382618
250000112964,100938382617
250000112963,100230296960
250000112962,100090296959
250000112961,100146296958
250000112960,100457382616
250000112959,100073296957
250000112958,100185296956
250000112957,100492382615
250000112956,100852382614
250000112955,100887382613
250000112953,100675360981
250000112952,100146296955
250000112951,100988382612
250000112949,100150296954
250000112948,100168296953
250000112947,100090296952
250000112946,100157296951
250000112945,100230296950
250000112944,100095101236
250000112943,100133360980
250000112941,100517382611
250000112940,100408382610
250000112939,100355382609
250000112938,100800296949
250000112937,120800296948
250000112936,130300296947
250000112935,120800296946
250000112934,100185296944
250000112933,100157296943
250000112932,100800296945
250000112931,100146296942
250000112930,100140296941
250000112929,100112296940
250000112927,100157296938
250000112926,100258296937
250000112925,100134296936
250000112924,100157296935
250000112923,100157296934
250000112922,100112296933
250000112920,100095101233
250000112919,100095101232
250000112918,100120227213
250000112917,100090262836
250000112916,100080262835
250000112915,100086262834
250000112914,100270296932
250000112913,100153262833
250000112912,100112296931
250000112911,100420262832
250000112910,100482262831
250000112909,100913262830
250000112908,100993262829
250000112907,100520262828
250000112905,100370250588
250000112903,100315227211
250000112901,100650250587
250000112900,100366250586
250000112899,100170242653
250000112897,100153242652
250000112896,100280262827
250000112895,100325354813
250000112894,100268262826
250000112893,100183262825
250000112892,100198262824
250000112886,100432262823
250000112885,100290181015
250000112884,100314181014
250000112882,100347181013
250000112881,100357262822
250000112879,100398262821
250000112878,100376262820
250000112877,100464262819
250000112876,100315262818
250000112875,100337262817
250000112874,100167262816
250000112873,100146262815
250000112871,100145262814
250000112870,100162262813
250000112869,100228262812
250000112867,100442321523
250000112866,100112227209
250000112865,300140360979
250000112864,100110242651
250000112863,200890360978
250000112862,200080360977
250000112861,100350724826
250000112860,100800262811
250000112858,100134130861
250000112857,100202130859
250000112856,100213130858
250000112855,100252130857
250000112854,100286130856
250000112853,100800121929
250000112852,100280130855
250000112851,100218130854
250000112850,800900121928
250000112848,100270130853
250000112847,100252130852
250000112846,800900121927
250000112845,100314130851
250000112844,900800121926
250000112843,100274130850
250000112842,100336296930
250000112841,900300121925
250000112840,900800121924
250000112838,100134351180
250000112837,100106351179
250000112834,100840351176
250000112830,100840351172
250000112828,100504351171
250000112821,100706130849
250000112820,100232262810
250000112819,100173262809
250000112818,100160262808
250000112817,100160262807
250000112816,100112724803
250000112815,100200161859
250000112814,100332250585
250000112813,100232242650
250000112811,100330242649
250000112807,100105170317
250000112805,100357221572
250000112804,100357221573
250000112803,100495170315
250000112802,100305170314
250000112797,100107354805
250000112796,100140351162
250000112795,100135354804
250000112794,100174351161
250000112793,100730351160
250000112791,100174351158
250000112789,100112351156
250000112786,300490360976
250000112785,100119227208
250000112784,100114227207
250000112783,100150262806
250000112780,100327296929
250000112779,100317296928
250000112778,100152296927
250000112777,100430296926
250000112776,100197161858
250000112775,100372296925
250000112774,100197161857
250000112773,100110296924
250000112772,100404280638
250000112771,100117161856
250000112770,100073262805
250000112769,100664242647
250000112768,100413242646
250000112767,100763242645
250000112766,100070262804
250000112765,100165360975
250000112764,100573242644
250000112763,100165360974
250000112762,100410242643
250000112761,100307242642
250000112760,100290242641
250000112759,100250242640
250000112757,100288242639
250000112755,100330130847
250000112754,100330130846
250000112753,120800161855
250000112752,100663296923
250000112751,100663296922
250000112750,101820250584
250000112749,100122224458
250000112746,100248170301
250000112745,100190170300
250000112744,150400296918
250000112742,100309170297
250000112741,100160296921
250000112740,120800296920
250000112739,150400296919
250000112738,100110296917
250000112736,100560351151
250000112735,100730351150
250000112733,100800351153
250000112731,100157351149
250000112726,100314354799
250000112725,100190161854
250000112723,101510121923
250000112722,101510121922
250000112721,101510121921
250000112720,101510121920
250000112719,101510121919
250000112718,100933121918
250000112717,100660121917
250000112716,101510121916
250000112715,100302354797
250000112714,101510121915
250000112712,101510121914
250000112700,100269354788
250000112696,100314354786
250000112695,100314354785
250000112694,100314354784
250000112693,100314354783
250000112692,100314354782
250000112690,100151354780
250000112687,100151354777
250000112686,100202354776
250000112683,100202354773
250000112681,100717231663
250000112680,100371724825
250000112679,100371724824
250000112678,101010724823
250000112677,100509724822
250000112676,100584224457
250000112675,100276605160
250000112671,100143242637
250000112670,100143242636
250000112669,100143242635
250000112668,100540242634
250000112667,120800242633
250000112666,100824101231
250000112665,100588101230
250000112664,100095101229
250000112663,100302101228
250000112662,100138101227
250000112659,101711250583
250000112658,101711250582
250000112657,101711250581
250000112656,100672382608
250000112655,100616382607
250000112654,100616382606
250000112653,100336382605
250000112652,100728382604
250000112651,100162382603
250000112650,100280382602
250000112649,100263382601
250000112648,100274382600
250000112647,100218382599
250000112646,100151382598
250000112645,100358161853
250000112644,100050161852
250000112643,100867227205
250000112642,100694242632
250000112641,100852242631
250000112640,100727242630
250000112639,100845242629
250000112637,100102242628
250000112636,100105242627
250000112635,100096242626
250000112634,100195296916
250000112633,100320121913
250000112632,100216262803
250000112631,100240262802
250000112630,100227262801
250000112629,100092262800
250000112628,100098262799
250000112627,101170242625
250000112626,100170296915
250000112625,100235262798
250000112622,100154262796
250000112620,100153262795
250000112619,100480262794
250000112618,100197242624
250000112617,100505242623
250000112616,100990242622
250000112615,100224296914
250000112613,100294242621
250000112612,100205242620
250000112611,100228242619
250000112609,100840354772
250000112607,100960354770
250000112605,100960354768
250000112602,100133262793
250000112600,340500154883
250000112599,100160280637
250000112598,350200724821
250000112597,900600724820
250000112596,220300724819
250000112595,100214280636
250000112594,100490724818
250000112593,100160724817
250000112592,350200724816
250000112591,250500724815
250000112590,350200724814
250000112589,380300724813
250000112588,100640724812
250000112587,100400724811
250000112586,400400724810
250000112585,100820724809
250000112584,410400724808
250000112583,410400724807
250000112582,260500724806
250000112580,100302181012
250000112579,100168296913
250000112578,100130296912
250000112577,100112296911
250000112576,100073296910
250000112575,100224296909
250000112574,100185296908
250000112573,100118296907
250000112572,100078296906
250000112571,100302296905
250000112570,100190296904
250000112569,100174296903
250000112568,100146296902
250000112567,100168296901
250000112566,100190296900
250000112565,100146296899
250000112564,100235296898
250000112563,100235296897
250000112562,100174296896
250000112561,100180296895
250000112560,100140296894
250000112559,100123296893
250000112558,100416724805
250000112557,100654724804
250000112556,100168296892
250000112555,100070296891
250000112554,100134296890
250000112553,100168296889
250000112552,100146296888
250000112551,100168296887
250000112550,100146296886
250000112548,100146296885
250000112547,100146296884
250000112545,100302296882
250000112544,100168296881
250000112543,100224296880
250000112542,100213296879
250000112541,100224296878
250000112540,100230296877
250000112539,100230296876
250000112538,100230296875
250000112537,100168296874
250000112536,100168296873
250000112535,100280296872
250000112534,100280296871
250000112533,100280296870
250000112531,100780296869
250000112529,100084296867
250000112526,100157296863
250000112525,100202296862
250000112521,100190296858
250000112519,100375724802
250000112518,100622724801
250000112517,100185296857
250000112516,100123296856
250000112515,100157296855
250000112514,100157296854
250000112513,100308296853
250000112512,100134296852
250000112511,100168296851
250000112510,100168296850
250000112509,100123296849
250000112507,100850296848
250000112506,100180296846
250000112505,9941091765
250000112504,100214280635
250000112503,100128280634
250000112502,100525280633
250000112500,100384280632
250000112499,100415280631
250000112497,100384280630
250000112496,100415280629
250000112495,100206242618
250000112494,100210250580
250000112493,100320121912
250000112492,190500121911
250000112491,100320121910
250000112490,100320121909
250000112486,100860114292
250000112481,100930231662
250000112480,100157724800
250000112479,100271262792
250000112478,100250262791
250000112476,100223262790
250000112475,100144262789
250000112474,100271262788
250000112473,100261262787
250000112472,100229262786
250000112471,100320262785
250000112470,100404262784
250000112469,100340724799
250000112468,100185724798
250000112467,100288130845
250000112465,100733130843
250000112464,100119130842
250000112463,100190262783
250000112462,100963262782
250000112461,100240262781
250000112460,100199262780
250000112459,100172262779
250000112458,102392242617
250000112457,100825242610
250000112456,100672121907
250000112455,101780296844
250000112454,100129121906
250000112453,109115227201
250000112452,100728121905
250000112451,100148280628
250000112450,100152280627
250000112449,101460280626
250000112448,101760280625
250000112447,101480280624
250000112446,101480280623
250000112445,101470280622
250000112444,101480280621
250000112443,101530280620
250000112442,101460280619
250000112441,100596262778
250000112440,100132242609
250000112439,100132242608
250000112438,100196242607
250000112437,101470280618
250000112436,101520280617
250000112435,101650280616
250000112434,101400280615
250000112433,101500280614
250000112432,100585242606
250000112430,100245296843
250000112429,100864221192
250000112428,101110262777
250000112427,100305242605
250000112426,100830242604
250000112425,100248161850
250000112424,100430242603
250000112423,100302250579
250000112422,100258121904
250000112421,100245227200
250000112420,100819227199
250000112418,100504181011
250000112417,100560121903
250000112416,100123121902
250000112414,100896181010
250000112413,100952121900
250000112412,100106181009
250000112411,100106121899
250000112410,100672121898
250000112408,100146121896
250000112407,100392181008
250000112406,100616181007
250000112405,100118121895
250000112404,100157121894
250000112403,100672181006
250000112402,100728181005
250000112400,100504121893
250000112399,100650121892
250000112398,100101121891
250000112397,100952121890
250000112396,100874121889
250000112395,100106121888
250000112394,100117351147
250000112393,100103351146
250000112392,100143351145
250000112391,100640351144
250000112390,100700351143
250000112389,100810354767
250000112388,100750351142
250000112387,100700354766
250000112386,100810351141
